etf_code,etf_name,return_0,sharpe_0,max_dd_0,win_rate_0,trades_0,return_0.3,sharpe_0.3,max_dd_0.3,win_rate_0.3,trades_0.3,return_0.5,sharpe_0.5,max_dd_0.5,win_rate_0.5,trades_0.5,return_0.7,sharpe_0.7,max_dd_0.7,win_rate_0.7,trades_0.7
510300.SH,510300.SH,-0.00230279500000006,0.020265593041625823,-0.134228894220934,0.36363636363636365,24,0.10269886500000007,0.6028004937708399,-0.1253504781294051,0.5384615384615384,56,-0.0061590475000002694,-0.007737439650900953,-0.12724002716928287,0.4230769230769231,57,0.08355385499999989,0.5000616991086395,-0.11139683886868167,0.43333333333333335,66
510500.SH,510500.SH,0.025404700000000047,0.17222395150835523,-0.15850228477631992,0.5714285714285714,33,0.10588748249999957,0.49020143276169215,-0.15232606441996172,0.5357142857142857,62,-0.011206109999999967,-0.024866348087632797,-0.13058897752102,0.48148148148148145,60,-0.05572448750000001,-0.28547601376789467,-0.17916622922323958,0.3793103448275862,64
159915.SZ,159915.SZ,0.6161587600000007,1.4720831630457365,-0.15293758912433256,0.5882352941176471,39,0.5305419900000006,1.324113295275714,-0.16222874656557063,0.6086956521739131,56,0.4181736499999993,1.0332184999059284,-0.18436537099263656,0.5357142857142857,64,-0.03114251749999994,-0.2355991786062617,-0.10697174070467198,0.391304347826087,51
512170.SH,512170.SH,0.16663040499999965,0.6844904214485075,-0.1187690041560028,0.4,35,-0.011823762500000157,-0.027991273694929934,-0.09181995316000195,0.5263157894736842,43,-0.036116482500000074,-0.2155329935305517,-0.0808077424622499,0.391304347826087,48,-0.14302973500000052,-0.694258763350372,-0.1618819148149765,0.4166666666666667,51
512760.SH,512760.SH,0.5721800224999998,1.2932511235092132,-0.17205646117940285,0.6,37,0.3768612224999995,0.8891183600633564,-0.18292224224388062,0.5517241379310345,67,0.022141915000000834,0.13867264753533534,-0.28807267965850514,0.46875,70,0.06081547249999949,0.26514341309481254,-0.186858075272688,0.5517241379310345,64
159949.SZ,159949.SZ,0.6491067250000008,1.5204824473954919,-0.16423502848802118,0.5238095238095238,47,-0.07562871250000013,-0.13779779367814943,-0.3194026784099159,0.4166666666666667,52,0.08368386999999916,0.3114843665990046,-0.3009572086119923,0.5666666666666667,67,-0.0889067399999999,-0.23311545019536567,-0.27908808188906337,0.6071428571428571,59
515050.SH,515050.SH,0.34986003249999975,0.8889038259491316,-0.1466208392362752,0.47368421052631576,48,0.23098169749999967,0.592732192004266,-0.25824217227177454,0.6129032258064516,72,0.26450076750000084,0.69940828601214,-0.24043741963788134,0.5757575757575758,78,0.018263297499999907,0.14448550582309794,-0.25594134532126867,0.6,72
512480.SH,512480.SH,0.6603373474999994,1.4109058884445282,-0.17253636274664752,0.5263157894736842,49,0.48370546999999897,1.118061222676884,-0.16737149959027522,0.46875,74,0.0343047049999991,0.1730906863936357,-0.23984757245282196,0.5294117647058824,72,0.014404357499999833,0.11378282913087331,-0.23716217052297697,0.5,71
